id,domain,length,pages,max_lines_per_page,max_line_length,has_choice,has_player,risk_tier,reason
0x003A,MAIN_GAME,131,1,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x003B,MAIN_GAME,97,1,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x003C,MAIN_GAME,88,1,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x003D,MAIN_GAME,84,1,4,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x003E,MAIN_GAME,88,1,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x003F,MAIN_GAME,92,1,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0040,MAIN_GAME,73,1,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0041,MAIN_GAME,89,1,4,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0042,MAIN_GAME,125,1,4,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0043,MAIN_GAME,193,2,4,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0044,MAIN_GAME,193,2,4,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0045,MAIN_GAME,90,1,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0046,MAIN_GAME,317,3,4,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0047,MAIN_GAME,208,2,4,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0048,MAIN_GAME,250,2,4,38,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0049,MAIN_GAME,62,2,1,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x004A,MAIN_GAME,386,3,4,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x004B,MAIN_GAME,130,1,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x004C,MAIN_GAME,257,2,4,45,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (45) or dynamic [PLAYER] token on line
0x004D,MAIN_GAME,107,1,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x004E,MAIN_GAME,123,1,4,41,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x004F,MAIN_GAME,84,1,3,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0050,MAIN_GAME,159,1,4,49,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (49) or dynamic [PLAYER] token on line
0x0051,MAIN_GAME,136,1,4,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0052,MAIN_GAME,62,1,2,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0053,MAIN_GAME,99,1,3,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0054,MAIN_GAME,244,2,4,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0055,MAIN_GAME,69,1,2,38,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0056,MAIN_GAME,87,1,4,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0057,MAIN_GAME,104,1,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0058,MAIN_GAME,216,2,4,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0059,MAIN_GAME,95,1,3,38,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x005A,MAIN_GAME,79,1,4,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x005B,MAIN_GAME,253,2,4,42,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x005C,MAIN_GAME,120,1,4,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x005D,MAIN_GAME,97,1,4,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x005E,MAIN_GAME,123,1,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x005F,MAIN_GAME,97,1,3,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0060,MAIN_GAME,106,1,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0061,MAIN_GAME,112,1,4,37,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0062,MAIN_GAME,53,1,4,23,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0063,MAIN_GAME,53,1,4,23,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0064,MAIN_GAME,98,1,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0065,MAIN_GAME,90,1,4,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0066,MAIN_GAME,310,3,4,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0067,MAIN_GAME,99,1,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0068,MAIN_GAME,94,1,3,37,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0069,MAIN_GAME,257,2,4,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x006A,MAIN_GAME,68,1,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x006B,MAIN_GAME,46,1,4,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x006C,MAIN_GAME,128,1,4,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x006D,MAIN_GAME,188,2,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x006E,MAIN_GAME,36,1,2,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x006F,MAIN_GAME,46,1,2,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0070,MAIN_GAME,114,1,4,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0071,MAIN_GAME,249,2,4,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0072,MAIN_GAME,114,1,4,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0073,MAIN_GAME,37,1,2,19,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0074,MAIN_GAME,35,1,2,17,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0075,MAIN_GAME,36,1,2,18,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0076,MAIN_GAME,39,1,2,21,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0077,MAIN_GAME,40,1,2,22,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0078,MAIN_GAME,37,1,2,19,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0079,MAIN_GAME,112,1,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x007A,MAIN_GAME,132,1,4,37,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x007B,MAIN_GAME,120,1,4,44,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x007C,MAIN_GAME,58,1,4,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x007D,MAIN_GAME,59,1,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x007E,MAIN_GAME,50,1,4,20,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x007F,MAIN_GAME,64,1,4,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0080,MAIN_GAME,116,1,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0081,MAIN_GAME,89,1,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0082,MAIN_GAME,88,1,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0083,MAIN_GAME,90,1,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0084,MAIN_GAME,16,1,1,16,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0085,MAIN_GAME,30,1,1,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0086,MAIN_GAME,29,1,1,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0087,MAIN_GAME,64,1,4,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0088,MAIN_GAME,60,1,4,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0089,MAIN_GAME,53,1,4,23,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x008A,MAIN_GAME,60,1,4,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x008B,MAIN_GAME,58,1,4,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x008C,MAIN_GAME,61,1,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x008D,MAIN_GAME,92,1,3,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x008E,MAIN_GAME,53,1,4,23,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x008F,MAIN_GAME,54,1,4,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0090,MAIN_GAME,73,1,3,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0091,MAIN_GAME,74,1,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0092,MAIN_GAME,55,1,4,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0093,MAIN_GAME,55,1,4,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0094,MAIN_GAME,54,1,4,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0095,MAIN_GAME,65,1,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0096,MAIN_GAME,82,1,3,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0097,MAIN_GAME,61,1,2,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0098,MAIN_GAME,312,3,4,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0099,MAIN_GAME,105,1,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x009A,MAIN_GAME,223,2,4,41,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x009B,MAIN_GAME,61,1,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x009C,MAIN_GAME,93,1,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x009D,MAIN_GAME,133,1,4,38,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x009E,MAIN_GAME,12,1,1,12,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x009F,MAIN_GAME,103,1,4,41,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00A0,MAIN_GAME,117,1,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00A1,MAIN_GAME,121,1,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00A2,MAIN_GAME,133,1,4,37,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00A3,MAIN_GAME,132,1,4,41,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00A4,MAIN_GAME,267,2,4,48,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (48) or dynamic [PLAYER] token on line
0x00A5,MAIN_GAME,90,1,3,37,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00A6,MAIN_GAME,90,1,3,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00A7,MAIN_GAME,73,1,3,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00A8,MAIN_GAME,72,1,3,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00A9,MAIN_GAME,131,1,4,45,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (45) or dynamic [PLAYER] token on line
0x00AA,MAIN_GAME,102,1,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00AB,MAIN_GAME,102,1,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00AC,MAIN_GAME,91,1,3,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00AD,MAIN_GAME,107,1,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00AE,MAIN_GAME,407,3,4,46,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (46) or dynamic [PLAYER] token on line
0x00AF,MAIN_GAME,127,1,4,38,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00B0,MAIN_GAME,107,1,3,38,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00B1,MAIN_GAME,132,1,4,38,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00B2,MAIN_GAME,123,1,4,37,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00B3,MAIN_GAME,83,1,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00B4,MAIN_GAME,82,1,3,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00B5,MAIN_GAME,82,1,3,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00B6,MAIN_GAME,59,1,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00B7,MAIN_GAME,100,1,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00B8,MAIN_GAME,54,1,4,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00B9,MAIN_GAME,109,1,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00BA,MAIN_GAME,58,1,4,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00BB,MAIN_GAME,101,1,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00BC,MAIN_GAME,131,1,4,37,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00BD,MAIN_GAME,48,1,2,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00BE,MAIN_GAME,54,1,2,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00BF,MAIN_GAME,58,3,1,12,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00C0,MAIN_GAME,16,1,1,16,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00C1,MAIN_GAME,94,1,3,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00C2,MAIN_GAME,152,1,4,47,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (47) or dynamic [PLAYER] token on line
0x00C3,MAIN_GAME,121,1,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00C4,MAIN_GAME,121,1,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00C5,MAIN_GAME,115,1,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00C6,MAIN_GAME,130,1,4,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00C7,MAIN_GAME,83,1,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00C8,MAIN_GAME,34,1,2,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00C9,MAIN_GAME,87,1,3,41,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00CA,MAIN_GAME,59,1,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00CB,MAIN_GAME,130,1,4,37,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00CC,MAIN_GAME,45,1,2,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00CD,MAIN_GAME,112,1,4,41,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00CE,MAIN_GAME,123,1,4,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00CF,MAIN_GAME,43,1,2,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00D0,MAIN_GAME,12,1,1,12,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00D1,MAIN_GAME,32,1,1,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00D2,MAIN_GAME,32,1,1,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00D3,MAIN_GAME,31,1,1,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00D4,MAIN_GAME,29,1,1,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00D5,MAIN_GAME,34,1,1,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00D6,MAIN_GAME,40,1,1,40,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00D7,MAIN_GAME,127,3,2,27,NO,YES,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00D8,MAIN_GAME,128,3,2,29,NO,YES,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00D9,MAIN_GAME,125,3,2,23,NO,YES,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00DA,MAIN_GAME,64,1,2,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00DB,MAIN_GAME,46,1,2,24,NO,YES,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00DC,MAIN_GAME,103,1,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00DD,MAIN_GAME,311,3,4,43,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00DE,MAIN_GAME,63,1,4,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00DF,MAIN_GAME,126,1,4,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00E0,MAIN_GAME,65,1,4,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00E1,MAIN_GAME,61,1,4,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00E2,MAIN_GAME,42,1,2,29,NO,YES,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00E3,MAIN_GAME,51,1,4,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00E4,MAIN_GAME,40,1,1,40,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00E5,MAIN_GAME,39,1,1,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00E6,MAIN_GAME,32,1,1,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00E7,MAIN_GAME,364,4,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00E8,MAIN_GAME,77,1,3,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00E9,MAIN_GAME,96,1,3,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00EA,MAIN_GAME,106,2,2,26,NO,YES,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00EB,MAIN_GAME,58,1,2,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00EC,MAIN_GAME,80,1,3,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00ED,MAIN_GAME,110,1,3,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00EE,MAIN_GAME,84,1,2,46,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (46) or dynamic [PLAYER] token on line
0x00EF,MAIN_GAME,60,1,2,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00F0,MAIN_GAME,46,1,2,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00F1,MAIN_GAME,52,1,2,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00F2,MAIN_GAME,80,1,3,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00F3,MAIN_GAME,154,1,4,44,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00F4,MAIN_GAME,75,2,2,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00F5,MAIN_GAME,82,2,2,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00F6,MAIN_GAME,113,2,3,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00F7,MAIN_GAME,88,2,2,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00F8,MAIN_GAME,0,1,1,0,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00F9,MAIN_GAME,105,1,3,38,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00FA,MAIN_GAME,177,2,4,49,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (49) or dynamic [PLAYER] token on line
0x00FB,MAIN_GAME,148,2,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00FC,MAIN_GAME,143,2,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00FD,MAIN_GAME,142,2,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x00FE,MAIN_GAME,167,2,3,43,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0100,MAIN_GAME,12,1,1,12,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0101,MAIN_GAME,89,1,2,66,NO,YES,HIGH_LAYOUT_RISK,Lines per page (2) > 4 or line length (66) > 52 chars
0x0102,MAIN_GAME,120,1,4,35,NO,YES,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0103,MAIN_GAME,184,2,4,38,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0104,MAIN_GAME,65,1,2,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0105,MAIN_GAME,67,1,3,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0106,MAIN_GAME,64,1,2,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0107,MAIN_GAME,464,3,4,50,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (50) or dynamic [PLAYER] token on line
0x0108,MAIN_GAME,292,3,4,42,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0109,MAIN_GAME,0,1,1,0,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x010A,MAIN_GAME,0,1,1,0,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x010B,MAIN_GAME,0,1,1,0,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x010C,MAIN_GAME,130,1,4,41,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x010D,MAIN_GAME,0,1,1,0,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x010E,MAIN_GAME,0,1,1,0,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x010F,MAIN_GAME,0,1,1,0,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0110,MAIN_GAME,0,1,1,0,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0111,MAIN_GAME,0,1,1,0,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0112,MAIN_GAME,0,1,1,0,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0113,MAIN_GAME,0,1,1,0,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0114,MAIN_GAME,101,2,2,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0115,MAIN_GAME,79,1,3,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0116,MAIN_GAME,110,1,3,40,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0117,MAIN_GAME,0,1,1,0,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x0118,MAIN_GAME,0,1,1,0,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
