id,system,max_line_length,line_count,page_count,risk_class,verdict,notes
0x10C1,MAIN_GAME,38,13,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x10C3,MAIN_GAME,30,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x10C4,MAIN_GAME,43,9,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x10C5,MAIN_GAME,40,11,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x10C9,MAIN_GAME,46,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x10D0,MAIN_GAME,62,2,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x10D1,MAIN_GAME,57,15,5,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x10D2,MAIN_GAME,44,7,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x10D6,MAIN_GAME,37,5,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x10DB,MAIN_GAME,41,13,5,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x10DC,MAIN_GAME,28,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x10DD,MAIN_GAME,31,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x10DF,MAIN_GAME,32,8,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2000,MAIN_GAME,37,35,10,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2001,MAIN_GAME,32,9,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2003,MAIN_GAME,43,12,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2004,MAIN_GAME,34,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2006,MAIN_GAME,36,7,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2008,MAIN_GAME,72,4,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x200A,MAIN_GAME,35,12,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x200D,MAIN_GAME,40,14,5,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x200E,MAIN_GAME,35,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2010,MAIN_GAME,40,17,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2015,MAIN_GAME,45,42,11,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2016,MAIN_GAME,47,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2021,MAIN_GAME,36,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2022,MAIN_GAME,37,10,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2023,MAIN_GAME,34,13,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2027,MAIN_GAME,39,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2029,MAIN_GAME,36,11,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x202E,MAIN_GAME,41,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2030,MAIN_GAME,44,23,7,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2035,MAIN_GAME,38,19,5,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2036,MAIN_GAME,41,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2037,MAIN_GAME,31,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2038,MAIN_GAME,37,9,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x203A,MAIN_GAME,33,8,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x203B,MAIN_GAME,44,8,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x203C,MAIN_GAME,40,8,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x203F,MAIN_GAME,38,16,5,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2041,MAIN_GAME,39,10,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2043,MAIN_GAME,31,15,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2044,MAIN_GAME,35,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2045,MAIN_GAME,31,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2047,MAIN_GAME,38,14,5,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x204C,MAIN_GAME,40,26,7,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2051,MAIN_GAME,45,11,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2052,MAIN_GAME,36,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2054,MAIN_GAME,30,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x205B,MAIN_GAME,37,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2062,MAIN_GAME,32,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2063,MAIN_GAME,34,13,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2064,MAIN_GAME,34,10,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2065,MAIN_GAME,58,18,5,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2068,MAIN_GAME,38,5,1,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2069,MAIN_GAME,42,12,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x206C,MAIN_GAME,34,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x206F,MAIN_GAME,51,12,3,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2071,MAIN_GAME,63,14,3,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2074,MAIN_GAME,35,6,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2075,MAIN_GAME,32,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2078,MAIN_GAME,32,12,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2079,MAIN_GAME,37,9,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x207A,MAIN_GAME,31,9,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x207C,MAIN_GAME,39,13,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x207E,MAIN_GAME,35,34,9,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x207F,MAIN_GAME,34,22,6,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2080,MAIN_GAME,26,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2081,MAIN_GAME,32,9,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2084,MAIN_GAME,29,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2085,MAIN_GAME,34,11,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2086,MAIN_GAME,36,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2087,MAIN_GAME,39,13,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2088,MAIN_GAME,38,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x208A,MAIN_GAME,35,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x208B,MAIN_GAME,40,19,5,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x208E,MAIN_GAME,31,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x208F,MAIN_GAME,37,10,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2090,MAIN_GAME,38,8,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x2092,MAIN_GAME,38,8,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3004,MAIN_GAME,33,8,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3007,MAIN_GAME,105,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3008,MAIN_GAME,33,20,5,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3009,MAIN_GAME,30,9,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x300A,MAIN_GAME,42,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x300B,MAIN_GAME,35,17,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x300C,MAIN_GAME,36,14,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x300D,MAIN_GAME,33,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x300E,MAIN_GAME,32,23,9,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3011,MAIN_GAME,31,11,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3014,MAIN_GAME,33,23,6,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3016,MAIN_GAME,34,29,8,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3018,MAIN_GAME,33,17,5,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3019,MAIN_GAME,35,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x301A,MAIN_GAME,34,29,9,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x301C,MAIN_GAME,34,45,12,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x301D,MAIN_GAME,32,5,1,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3020,MAIN_GAME,33,10,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3022,MAIN_GAME,33,10,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3023,MAIN_GAME,32,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3024,MAIN_GAME,31,17,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x302A,MAIN_GAME,32,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x302D,MAIN_GAME,35,16,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x302F,MAIN_GAME,31,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3031,MAIN_GAME,32,7,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3032,MAIN_GAME,32,41,12,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3034,MAIN_GAME,30,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3035,MAIN_GAME,32,16,5,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3036,MAIN_GAME,35,25,7,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3037,MAIN_GAME,32,15,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3039,MAIN_GAME,34,46,12,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x303B,MAIN_GAME,27,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x303C,MAIN_GAME,33,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x303E,MAIN_GAME,32,14,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3041,MAIN_GAME,27,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3045,MAIN_GAME,28,11,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3048,MAIN_GAME,30,21,6,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3051,MAIN_GAME,28,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3052,MAIN_GAME,27,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3053,MAIN_GAME,29,13,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3054,MAIN_GAME,39,12,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3055,MAIN_GAME,28,5,1,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x305A,MAIN_GAME,31,10,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3062,MAIN_GAME,34,26,5,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3063,MAIN_GAME,31,13,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3065,MAIN_GAME,32,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3067,MAIN_GAME,28,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3068,MAIN_GAME,33,10,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3069,MAIN_GAME,33,11,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x306A,MAIN_GAME,46,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x306B,MAIN_GAME,59,11,3,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x306C,MAIN_GAME,35,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x306D,MAIN_GAME,33,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x306E,MAIN_GAME,31,11,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x306F,MAIN_GAME,31,10,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x3070,MAIN_GAME,30,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4000,MAIN_GAME,32,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4001,MAIN_GAME,30,5,1,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4002,MAIN_GAME,33,5,1,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4003,MAIN_GAME,33,28,6,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4005,MAIN_GAME,32,12,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4006,MAIN_GAME,33,9,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4007,MAIN_GAME,29,8,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4009,MAIN_GAME,27,5,1,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x400E,MAIN_GAME,29,14,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4011,MAIN_GAME,29,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4012,MAIN_GAME,30,11,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4014,MAIN_GAME,32,14,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4016,MAIN_GAME,29,5,1,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4017,MAIN_GAME,31,10,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4018,MAIN_GAME,34,9,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4019,MAIN_GAME,27,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x401B,MAIN_GAME,31,26,6,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x401F,MAIN_GAME,31,18,5,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4022,MAIN_GAME,30,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4025,MAIN_GAME,38,14,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4027,MAIN_GAME,30,10,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x402A,MAIN_GAME,31,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x402F,MAIN_GAME,33,11,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4030,MAIN_GAME,32,9,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4031,MAIN_GAME,33,18,4,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4033,MAIN_GAME,31,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4034,MAIN_GAME,32,5,1,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4035,MAIN_GAME,32,7,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4037,MAIN_GAME,34,12,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4038,MAIN_GAME,34,14,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4039,MAIN_GAME,32,12,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x403B,MAIN_GAME,31,10,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x403E,MAIN_GAME,31,47,14,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4041,MAIN_GAME,31,8,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4043,MAIN_GAME,29,7,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4046,MAIN_GAME,29,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x4049,MAIN_GAME,32,8,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
