resource,special_type,reason,confidence,recommended_future_path
object_bvTex_000840,TRANSPARENT/ALPHA_TEST,IA format (ia16) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_bvTex_0055A0,TRANSPARENT/ALPHA_TEST,IA format (ia16) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_bvTex_0059A0,TRANSPARENT/ALPHA_TEST,IA format (ia16) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_bvTex_005DA0,TRANSPARENT/ALPHA_TEST,IA format (ia16) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_bvTex_013660,TRANSPARENT/ALPHA_TEST,IA format (ia16) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_dekujr_Tex_001400,TRANSPARENT/ALPHA_TEST,wood keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_dekujr_Tex_001600,TRANSPARENT/ALPHA_TEST,wood keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_dekujr_Tex_001640,TRANSPARENT/ALPHA_TEST,wood keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_dekujr_Tex_002640,TRANSPARENT/ALPHA_TEST,wood keyword; IA format (ia16) carries alpha -> transparency/alpha-test likely,HIGH,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_demo_kekkaiTex_006140,TRANSPARENT/ALPHA_TEST,IA format (ia16) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_demo_kekkaiTex_006940,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_demo_kekkaiTex_00B540,TRANSPARENT/ALPHA_TEST,IA format (ia16) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gDodongoFire0Tex,LAVA,lava/fire keyword,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gDodongoFire1Tex,LAVA,lava/fire keyword,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gDodongoFire2Tex,LAVA,lava/fire keyword,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gDodongoFire3Tex,LAVA,lava/fire keyword,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gGreatFairyBetaGradient1Tex,MAGIC,fairy/Navi effect keyword,MEDIUM,emissive billboard/effect path; classic-pipeline first
gGreatFairyBetaGradient2Tex,MAGIC,fairy/Navi effect keyword,MEDIUM,emissive billboard/effect path; classic-pipeline first
gGreatFairyFlowerTex,TRANSPARENT/ALPHA_TEST,foliage keyword; IA format (ia16) carries alpha -> transparency/alpha-test likely; fairy/Navi effect keyword,HIGH,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gGreatFairyParticleTex,MAGIC,fairy/Navi effect keyword,MEDIUM,emissive billboard/effect path; classic-pipeline first
gCrystalLightTex,GLASS,"glass keyword; bone keyword; wood keyword; multiple categories plausible: BONE, GLASS, WOOD",MEDIUM,transmission/blend path; preserve alpha ordering
gDeathMountainCloudFireTex,LAVA,"lava/fire keyword; earth keyword; multiple categories plausible: EARTH, LAVA; IA format (ia8) carries alpha -> transparency/alpha-test likely",MEDIUM,animated UV-scroll emissive path; preserve scroll speed as authored
gDeathMountainCloudNormalTex,TRANSPARENT/ALPHA_TEST,earth keyword; IA format (ia16) carries alpha -> transparency/alpha-test likely,HIGH,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gCreationFireBallFlameEffectTex,LAVA,lava/fire keyword,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gCreationFireBallMaskTex,LAVA,lava/fire keyword,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gFire0Tex,LAVA,lava/fire keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gFire1Tex,LAVA,lava/fire keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gFire2Tex,LAVA,lava/fire keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gFire3Tex,LAVA,lava/fire keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gFire4Tex,LAVA,lava/fire keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gFire5Tex,LAVA,lava/fire keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gFire6Tex,LAVA,lava/fire keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gFire7Tex,LAVA,lava/fire keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gFireKeeseBodyTex,LAVA,"lava/fire keyword; skin/body-part keyword; multiple categories plausible: LAVA, SKIN",MEDIUM,animated UV-scroll emissive path; preserve scroll speed as authored
gFireKeeseEarTex,LAVA,"lava/fire keyword; skin/body-part keyword; multiple categories plausible: LAVA, SKIN",MEDIUM,animated UV-scroll emissive path; preserve scroll speed as authored
gFireKeeseEyeTex,LAVA,"lava/fire keyword; skin/body-part keyword; multiple categories plausible: LAVA, SKIN",MEDIUM,animated UV-scroll emissive path; preserve scroll speed as authored
gFireKeeseTalonTex,LAVA,lava/fire keyword,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gFireKeeseWingTex,LAVA,lava/fire keyword,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gFishingAquariumBottomTex,WATER,water keyword,HIGH,special water shader path (reflection/scroll); RTX reflection candidate; preserve original combiner
gFishingAquariumGlassTex,WATER,"water keyword; glass keyword; multiple categories plausible: GLASS, WATER",MEDIUM,special water shader path (reflection/scroll); RTX reflection candidate; preserve original combiner
gFishingAquariumWaterTex,WATER,water keyword,HIGH,special water shader path (reflection/scroll); RTX reflection candidate; preserve original combiner
gFishingBubbleTex,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gFishingSinkingLureSegmentTex,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gFishingStreamSplashTile1Tex,WATER,"water keyword; smoke keyword; stone keyword; multiple categories plausible: SMOKE, STONE, WATER",MEDIUM,special water shader path (reflection/scroll); RTX reflection candidate; preserve original combiner
gFishingStreamSplashTile2Tex,WATER,"water keyword; smoke keyword; stone keyword; multiple categories plausible: SMOKE, STONE, WATER",MEDIUM,special water shader path (reflection/scroll); RTX reflection candidate; preserve original combiner
gFishingWaterDustTex,WATER,"water keyword; smoke keyword; multiple categories plausible: SMOKE, WATER",MEDIUM,special water shader path (reflection/scroll); RTX reflection candidate; preserve original combiner
object_fr_Tex_005DA0,TRANSPARENT/ALPHA_TEST,IA format (ia16) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_fr_Tex_0065A0,TRANSPARENT/ALPHA_TEST,IA format (ia16) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gFlareDancerBlueFlameTex,LAVA,lava/fire keyword,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gFlareDancerFirePatternTex,LAVA,lava/fire keyword,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gFlareDancerFireTex,LAVA,lava/fire keyword,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
gGanonTitleCardTex,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely; UI-style keyword present but resource is world-grouped: manual check,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_gi_boots_2Tex_000000,TRANSPARENT/ALPHA_TEST,leather keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_gi_butterflyTex_000000,TRANSPARENT/ALPHA_TEST,IA format (ia4) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_gi_fireTex_000000,LAVA,lava/fire keyword,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
object_gi_fireTex_000200,LAVA,lava/fire keyword,HIGH,animated UV-scroll emissive path; preserve scroll speed as authored
object_gi_hoverbootsTex_000000,TRANSPARENT/ALPHA_TEST,leather keyword; IA format (ia4) carries alpha -> transparency/alpha-test likely,HIGH,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gGiGoronRubyScintillationTex,MAGIC,spiritual stone keyword (glowing iconography),MEDIUM,emissive billboard/effect path; classic-pipeline first
gGiZoraSapphireScintillationTex,MAGIC,spiritual stone keyword (glowing iconography),MEDIUM,emissive billboard/effect path; classic-pipeline first
object_gi_ki_tan_maskTex_000000,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_gi_letterTex_000600,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_gi_liquidTex_000000,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_gi_liquidTex_000200,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_gi_liquidTex_000400,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_gi_niwatoriTex_000800,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_gi_prescriptionTex_000000,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_gi_rabit_maskTex_000000,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_gi_soldoutTex_000000,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gGanonsCastleUnusedSpikeVariantTex,TRANSPARENT/ALPHA_TEST,IA format (ia16) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gGanonsCastleUnusedTex_00A320,TRANSPARENT/ALPHA_TEST,IA format (ia16) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_gjTex_003B20,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_gjTex_007720,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gTowerCollapseCsBrownPaneledFloor1Tex,GLASS,"glass keyword; stone keyword; multiple categories plausible: GLASS, STONE",MEDIUM,transmission/blend path; preserve alpha ordering
gTowerCollapseCsBrownPaneledFloor2Tex,GLASS,"glass keyword; stone keyword; multiple categories plausible: GLASS, STONE",MEDIUM,transmission/blend path; preserve alpha ordering
gTowerCollapseCsFlameSmokeTex,LAVA,"lava/fire keyword; smoke keyword; multiple categories plausible: LAVA, SMOKE",MEDIUM,animated UV-scroll emissive path; preserve scroll speed as authored
gTowerCollapseCsRaftersTex,TRANSPARENT/ALPHA_TEST,wood keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gTowerCollapseCsRailingTex,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gTowerCollapseCsSpikeTex,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gGravestoneEarthTex,TRANSPARENT/ALPHA_TEST,"earth keyword; skin/body-part keyword; stone keyword; multiple categories plausible: EARTH, SKIN, STONE; IA format (ia8) carries alpha -> transparency/alpha-test likely",MEDIUM,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_haka_objects_Tex_0131F0,TRANSPARENT/ALPHA_TEST,IA format (ia8) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
object_haka_objects_Tex_01AE70,TRANSPARENT/ALPHA_TEST,IA format (ia4) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gBotwBloodSplatterTex,TRANSPARENT/ALPHA_TEST,IA format (ia16) carries alpha -> transparency/alpha-test likely,LOW,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gBotwWater1Tex,WATER,water keyword; IA format (ia16) carries alpha -> transparency/alpha-test likely,HIGH,special water shader path (reflection/scroll); RTX reflection candidate; preserve original combiner
gBotwWater2Tex,WATER,water keyword,HIGH,special water shader path (reflection/scroll); RTX reflection candidate; preserve original combiner
gFlagpoleFlagTex,TRANSPARENT/ALPHA_TEST,cloth keyword; IA format (ia8) carries alpha -> transparency/alpha-test likely,HIGH,alpha-test threshold mapping (0.5) to original AC_THRESHOLD behavior
gFireTempleBigVerticalFlame0Tex,LAVA,"lava/fire keyword; stone keyword; multiple categories plausible: LAVA, STONE; IA format (ia8) carries alpha -> transparency/alpha-test likely",MEDIUM,animated UV-scroll emissive path; preserve scroll speed as authored
gFireTempleBigVerticalFlame1Tex,LAVA,"lava/fire keyword; stone keyword; multiple categories plausible: LAVA, STONE; IA format (ia8) carries alpha -> transparency/alpha-test likely",MEDIUM,animated UV-scroll emissive path; preserve scroll speed as authored
gFireTempleBigVerticalFlame2Tex,LAVA,"lava/fire keyword; stone keyword; multiple categories plausible: LAVA, STONE; IA format (ia8) carries alpha -> transparency/alpha-test likely",MEDIUM,animated UV-scroll emissive path; preserve scroll speed as authored
gFireTempleBigVerticalFlame3Tex,LAVA,"lava/fire keyword; stone keyword; multiple categories plausible: LAVA, STONE; IA format (ia8) carries alpha -> transparency/alpha-test likely",MEDIUM,animated UV-scroll emissive path; preserve scroll speed as authored
gFireTempleBigVerticalFlame4Tex,LAVA,"lava/fire keyword; stone keyword; multiple categories plausible: LAVA, STONE; IA format (ia8) carries alpha -> transparency/alpha-test likely",MEDIUM,animated UV-scroll emissive path; preserve scroll speed as authored
gFireTempleBigVerticalFlame5Tex,LAVA,"lava/fire keyword; stone keyword; multiple categories plausible: LAVA, STONE; IA format (ia8) carries alpha -> transparency/alpha-test likely",MEDIUM,animated UV-scroll emissive path; preserve scroll speed as authored
gFireTempleBigVerticalFlame6Tex,LAVA,"lava/fire keyword; stone keyword; multiple categories plausible: LAVA, STONE; IA format (ia8) carries alpha -> transparency/alpha-test likely",MEDIUM,animated UV-scroll emissive path; preserve scroll speed as authored
